activities,content_type,creation_time,id,is_branded_content,lang,link_attachment.caption,link_attachment.description,link_attachment.link,link_attachment.name,match_type,mcl_url,modified_time,multimedia,post_owner.type,post_owner.id,post_owner.name,post_owner.username,shared_post_id,statistics.angry_count,statistics.care_count,statistics.comment_count,statistics.haha_count,statistics.like_count,statistics.love_count,statistics.reaction_count,statistics.sad_count,statistics.share_count,statistics.views,statistics.views_date_last_refreshed,statistics.wow_count,surface.type,surface.id,surface.name,surface.username,text
,reshare,2024-11-29T21:51:26-08:00,1518542025394416,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1518542025394416/,2024-11-29T21:52:14-08:00,"[{""id"":""986166713550270"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZv2MG_lQ7F8U7RB3ywfL3N0T9-RKoJ6mKDI6xDK1D3UXXS37LpRXvAYFlq7NQKcXia7eXlOvS0taTvyERkrcWJzoYVoJM35ULRY5mgQh3om9gNU4hGHVrcp_d9K1VZYjM_oP7d5sOlHeJsz_aK6""}]",page,435057482302789,WORLD,WORLDRUSMIR3,4066678516893811,0,0,1,0,3,1,4,0,1,,,0,group,833203895398307,"ВЕЛИКАЯ СТРАНА",,
,reshare,2024-11-29T21:51:24-08:00,2946591322156778,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/2946591322156778/,2024-11-29T21:54:56-08:00,"[{""id"":""986166713550270"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZv2MG_lQ7F8U7RB3ywfL3N0T9-RKoJ6mKDI6xDK1D3UXXS37LpRXvAYFlq7NQKcXia7eXlOvS0taTvyERkrcWJzoYVoJM35ULRY5mgQh3om9gNU4hGHVrcp_d9K1VZYjM_oP7d5sOlHeJsz_aK6""}]",page,435057482302789,WORLD,WORLDRUSMIR3,4066678516893811,0,0,0,0,4,2,6,0,0,156,2024-12-09,0,group,648527413967552,"Владимир Путин - Лидер всего Мира",,
,reshare,2024-11-29T21:51:22-08:00,1118678739879919,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1118678739879919/,2024-11-29T21:51:57-08:00,"[{""id"":""986166713550270"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZv2MG_lQ7F8U7RB3ywfL3N0T9-RKoJ6mKDI6xDK1D3UXXS37LpRXvAYFlq7NQKcXia7eXlOvS0taTvyERkrcWJzoYVoJM35ULRY5mgQh3om9gNU4hGHVrcp_d9K1VZYjM_oP7d5sOlHeJsz_aK6""}]",page,435057482302789,WORLD,WORLDRUSMIR3,4066678516893811,0,0,0,0,0,0,0,0,0,,,0,group,811827834054098,"ЗА ВЛАДИМИРА ВЛАДИМИРОВИЧА ПУТИНА",,
,reshare,2024-11-29T21:51:19-08:00,533062089714529,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/533062089714529/,2024-11-29T21:53:02-08:00,"[{""id"":""986166713550270"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZv2MG_lQ7F8U7RB3ywfL3N0T9-RKoJ6mKDI6xDK1D3UXXS37LpRXvAYFlq7NQKcXia7eXlOvS0taTvyERkrcWJzoYVoJM35ULRY5mgQh3om9gNU4hGHVrcp_d9K1VZYjM_oP7d5sOlHeJsz_aK6""}]",page,435057482302789,WORLD,WORLDRUSMIR3,458953580297152,0,0,0,0,1,1,2,0,0,,,0,group,398670159714484,"Владимир Путин - Мировой Лидер во всём Мире",,
,reshare,2024-11-29T21:51:18-08:00,1137033051331766,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1137033051331766/,2024-11-29T21:54:27-08:00,"[{""id"":""986166713550270"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZv2MG_lQ7F8U7RB3ywfL3N0T9-RKoJ6mKDI6xDK1D3UXXS37LpRXvAYFlq7NQKcXia7eXlOvS0taTvyERkrcWJzoYVoJM35ULRY5mgQh3om9gNU4hGHVrcp_d9K1VZYjM_oP7d5sOlHeJsz_aK6""}]",page,435057482302789,WORLD,WORLDRUSMIR3,4066678516893811,0,0,0,0,2,0,2,0,0,,,0,group,1222632132086168,"ПОДДЕРЖКА ПРЕЗИДЕНТА ВЛАДИМИРА ВЛАДИМИРОВИЧА ПУТИНА ИЗ  БОЛГАРИИ И МИРА",,
,reshare,2024-11-29T21:51:11-08:00,8619400244835641,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/8619400244835641/,2024-11-29T21:51:24-08:00,"[{""id"":""986166713550270"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZv2MG_lQ7F8U7RB3ywfL3N0T9-RKoJ6mKDI6xDK1D3UXXS37LpRXvAYFlq7NQKcXia7eXlOvS0taTvyERkrcWJzoYVoJM35ULRY5mgQh3om9gNU4hGHVrcp_d9K1VZYjM_oP7d5sOlHeJsz_aK6""}]",page,435057482302789,WORLD,WORLDRUSMIR3,4066678516893811,0,0,0,0,1,0,1,0,0,,,0,group,1222632132086168,"ПОДДЕРЖКА ПРЕЗИДЕНТА ВЛАДИМИРА ВЛАДИМИРОВИЧА ПУТИНА ИЗ  БОЛГАРИИ И МИРА",,
,reshare,2024-11-29T21:51:09-08:00,2900253743615490,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/2900253743615490/,2024-11-29T21:54:02-08:00,"[{""id"":""986166713550270"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZv2MG_lQ7F8U7RB3ywfL3N0T9-RKoJ6mKDI6xDK1D3UXXS37LpRXvAYFlq7NQKcXia7eXlOvS0taTvyERkrcWJzoYVoJM35ULRY5mgQh3om9gNU4hGHVrcp_d9K1VZYjM_oP7d5sOlHeJsz_aK6""}]",page,435057482302789,WORLD,WORLDRUSMIR3,458953580297152,0,0,0,0,2,1,3,0,0,,,0,group,398670159714484,"Владимир Путин - Мировой Лидер во всём Мире",,
,reshare,2024-11-29T21:51:07-08:00,883227790688224,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/883227790688224/,2024-11-29T21:52:55-08:00,"[{""id"":""986166713550270"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZv2MG_lQ7F8U7RB3ywfL3N0T9-RKoJ6mKDI6xDK1D3UXXS37LpRXvAYFlq7NQKcXia7eXlOvS0taTvyERkrcWJzoYVoJM35ULRY5mgQh3om9gNU4hGHVrcp_d9K1VZYjM_oP7d5sOlHeJsz_aK6""}]",page,435057482302789,WORLD,WORLDRUSMIR3,4066678516893811,0,0,2,0,5,0,6,0,0,,,1,group,1935019896944242,"ПУТИН - ГЕРОЙ НАШЕГО ВРЕМЕНИ! СЛАВА БОГУ, НАМ ЕСТЬ КЕМ ГОРДИТЬСЯ!",,
,reshare,2024-11-29T21:51:04-08:00,497298586095051,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/497298586095051/,2024-11-29T21:52:39-08:00,"[{""id"":""986166713550270"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZv2MG_lQ7F8U7RB3ywfL3N0T9-RKoJ6mKDI6xDK1D3UXXS37LpRXvAYFlq7NQKcXia7eXlOvS0taTvyERkrcWJzoYVoJM35ULRY5mgQh3om9gNU4hGHVrcp_d9K1VZYjM_oP7d5sOlHeJsz_aK6""}]",page,435057482302789,WORLD,WORLDRUSMIR3,4066678516893811,0,0,0,0,0,2,2,0,0,,,0,group,1187269735779816,"Владимир Путин - Мировой Лидер",,
,,2024-11-29T20:15:06-08:00,598900689193361,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/598900689193361/,2024-11-30T12:06:52-08:00,,page,382071847991179,"Россия - Российская Федерация - Russia",WORLDRUSMIR7,,0,0,0,0,0,1,1,0,0,,,0,group,1187269735779816,"Владимир Путин - Мировой Лидер",,
,,2024-11-29T20:08:08-08:00,9259681917377482,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/9259681917377482/,2024-11-29T20:09:25-08:00,,page,435057482302789,WORLD,WORLDRUSMIR3,,0,0,0,0,0,0,0,0,0,,,0,group,1152532879331456,РУСОФИЛЫ,,
,,2024-11-29T20:08:06-08:00,1251314232799013,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1251314232799013/,2024-11-29T20:09:09-08:00,,page,435057482302789,WORLD,WORLDRUSMIR3,,0,0,1,0,2,0,2,0,0,,,0,group,368041282517772,"НАШ ПРЕЗИДЕНТ ПУТИН",,
,,2024-11-29T20:08:04-08:00,607461651843424,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/607461651843424/,2024-11-29T20:11:55-08:00,,page,435057482302789,WORLD,WORLDRUSMIR3,,0,0,0,0,2,2,4,0,0,,,0,group,1122574978899283,"Владимир Путин и Россия",,
,,2024-11-29T20:08:02-08:00,1746786476055675,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1746786476055675/,2024-11-29T20:10:30-08:00,,page,435057482302789,WORLD,WORLDRUSMIR3,,0,0,0,0,2,0,2,0,0,,,0,group,2221441851531946,"ЛУЧШИЙ ПРЕЗИДЕНТ ВЛАДИМИР ВЛАДИМИРОВИЧ ПУТИН",,
,,2024-11-29T20:08:00-08:00,1081075513761894,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1081075513761894/,2024-11-29T20:09:34-08:00,,page,435057482302789,WORLD,WORLDRUSMIR3,,0,0,0,0,2,1,3,0,0,,,0,group,833203895398307,"ВЕЛИКАЯ СТРАНА",,
,,2024-11-29T20:07:59-08:00,1087517416449768,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1087517416449768/,2024-11-29T20:09:04-08:00,,page,435057482302789,WORLD,WORLDRUSMIR3,,0,0,0,0,2,2,4,0,0,,,0,group,648527413967552,"Владимир Путин - Лидер всего Мира",,
,,2024-11-29T20:07:57-08:00,2030459120735408,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/2030459120735408/,2024-11-29T20:10:38-08:00,,page,435057482302789,WORLD,WORLDRUSMIR3,,0,0,0,0,0,0,0,0,0,,,0,group,811827834054098,"ЗА ВЛАДИМИРА ВЛАДИМИРОВИЧА ПУТИНА",,
,,2024-11-29T20:07:53-08:00,1668506833727130,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1668506833727130/,2024-11-29T20:10:48-08:00,,page,435057482302789,WORLD,WORLDRUSMIR3,,0,0,0,0,1,0,1,0,0,,,0,group,1222632132086168,"ПОДДЕРЖКА ПРЕЗИДЕНТА ВЛАДИМИРА ВЛАДИМИРОВИЧА ПУТИНА ИЗ  БОЛГАРИИ И МИРА",,
,,2024-11-29T20:07:51-08:00,8680118755370931,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/8680118755370931/,2024-11-29T20:09:58-08:00,,page,435057482302789,WORLD,WORLDRUSMIR3,,0,0,0,0,2,1,3,0,0,,,0,group,398670159714484,"Владимир Путин - Мировой Лидер во всём Мире",,
,,2024-11-29T20:07:50-08:00,1563733974505461,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1563733974505461/,2024-11-29T20:10:07-08:00,,page,435057482302789,WORLD,WORLDRUSMIR3,,0,0,0,0,2,1,4,0,0,,,1,group,1935019896944242,"ПУТИН - ГЕРОЙ НАШЕГО ВРЕМЕНИ! СЛАВА БОГУ, НАМ ЕСТЬ КЕМ ГОРДИТЬСЯ!",,
,,2024-11-29T20:07:48-08:00,1494645171154143,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1494645171154143/,2024-11-29T20:09:54-08:00,,page,435057482302789,WORLD,WORLDRUSMIR3,,0,0,0,0,1,1,2,0,0,,,0,group,1187269735779816,"Владимир Путин - Мировой Лидер",,
,,2024-11-29T16:13:57-08:00,914196310824258,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/914196310824258/,2024-11-30T12:07:01-08:00,,page,382071847991179,"Россия - Российская Федерация - Russia",WORLDRUSMIR7,,0,0,0,0,6,1,7,0,0,,,0,group,1187269735779816,"Владимир Путин - Мировой Лидер",,
,,2024-11-29T16:13:53-08:00,943379760576190,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/943379760576190/,2024-11-29T23:38:50-08:00,,page,382071847991179,"Россия - Российская Федерация - Russia",WORLDRUSMIR7,,0,0,0,0,6,3,9,0,0,,,0,group,1122574978899283,"Владимир Путин и Россия",,
,,2024-11-29T16:13:51-08:00,1099810478309662,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1099810478309662/,2024-11-29T21:09:54-08:00,,page,382071847991179,"Россия - Российская Федерация - Russia",WORLDRUSMIR7,,0,0,0,0,4,0,4,0,0,,,0,group,1152532879331456,РУСОФИЛЫ,,
,,2024-11-29T16:13:49-08:00,443297442172737,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/443297442172737/,2024-11-30T01:03:42-08:00,,page,382071847991179,"Россия - Российская Федерация - Russia",WORLDRUSMIR7,,0,0,0,0,8,0,8,0,1,104,2024-12-09,0,group,1222632132086168,"ПОДДЕРЖКА ПРЕЗИДЕНТА ВЛАДИМИРА ВЛАДИМИРОВИЧА ПУТИНА ИЗ  БОЛГАРИИ И МИРА",,
,,2024-11-29T16:13:47-08:00,1328101511891295,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1328101511891295/,2024-12-01T09:00:42-08:00,,page,382071847991179,"Россия - Российская Федерация - Russia",WORLDRUSMIR7,,0,0,1,0,6,4,10,0,1,141,2024-12-09,0,group,1935019896944242,"ПУТИН - ГЕРОЙ НАШЕГО ВРЕМЕНИ! СЛАВА БОГУ, НАМ ЕСТЬ КЕМ ГОРДИТЬСЯ!",,
,,2024-11-29T16:13:41-08:00,2298758863850883,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/2298758863850883/,2024-11-29T16:15:23-08:00,,page,382071847991179,"Россия - Российская Федерация - Russia",WORLDRUSMIR7,,0,0,0,0,3,1,4,0,1,,,0,group,2221441851531946,"ЛУЧШИЙ ПРЕЗИДЕНТ ВЛАДИМИР ВЛАДИМИРОВИЧ ПУТИН",,
,,2024-11-29T16:13:39-08:00,1110099153449095,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1110099153449095/,2024-11-29T16:15:14-08:00,,page,382071847991179,"Россия - Российская Федерация - Russia",WORLDRUSMIR7,,0,0,0,0,2,0,2,0,0,,,0,group,811827834054098,"ЗА ВЛАДИМИРА ВЛАДИМИРОВИЧА ПУТИНА",,
,,2024-11-29T16:13:37-08:00,1777998223030849,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1777998223030849/,2024-11-29T16:15:07-08:00,,page,382071847991179,"Россия - Российская Федерация - Russia",WORLDRUSMIR7,,0,0,0,0,3,0,3,0,0,,,0,group,398670159714484,"Владимир Путин - Мировой Лидер во всём Мире",,
,,2024-11-29T16:13:35-08:00,1040031721145400,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1040031721145400/,2024-11-29T16:15:44-08:00,,page,382071847991179,"Россия - Российская Федерация - Russia",WORLDRUSMIR7,,0,0,0,0,7,2,9,0,1,164,2024-12-09,0,group,833203895398307,"ВЕЛИКАЯ СТРАНА",,
,,2024-11-29T16:08:56-08:00,1258995222071512,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1258995222071512/,2024-11-29T16:09:05-08:00,,page,435057482302789,WORLD,WORLDRUSMIR3,,0,0,0,0,5,1,6,0,1,,,0,group,1187269735779816,"Владимир Путин - Мировой Лидер",,
,,2024-11-29T16:08:31-08:00,1141815017520396,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1141815017520396/,2024-11-29T16:09:04-08:00,,page,435057482302789,WORLD,WORLDRUSMIR3,,0,0,0,0,2,1,3,0,0,,,0,group,1187269735779816,"Владимир Путин - Мировой Лидер",,
,,2024-11-29T16:08:09-08:00,1871518993382589,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1871518993382589/,2024-11-29T16:11:17-08:00,,page,435057482302789,WORLD,WORLDRUSMIR3,,0,0,0,0,0,1,2,0,0,,,1,group,1935019896944242,"ПУТИН - ГЕРОЙ НАШЕГО ВРЕМЕНИ! СЛАВА БОГУ, НАМ ЕСТЬ КЕМ ГОРДИТЬСЯ!",,
,,2024-11-29T16:07:59-08:00,2101969610273066,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/2101969610273066/,2024-11-29T16:09:04-08:00,,page,435057482302789,WORLD,WORLDRUSMIR3,,0,0,0,0,3,3,6,0,0,,,0,group,1187269735779816,"Владимир Путин - Мировой Лидер",,
,,2024-11-29T14:37:50-08:00,1090917559430225,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1090917559430225/,2024-11-30T12:07:02-08:00,,page,382071847991179,"Россия - Российская Федерация - Russia",WORLDRUSMIR7,,0,0,1,0,9,1,10,0,0,,,0,group,1187269735779816,"Владимир Путин - Мировой Лидер",,
,,2024-11-29T14:37:47-08:00,2048419055612330,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/2048419055612330/,2024-11-29T14:40:07-08:00,,page,382071847991179,"Россия - Российская Федерация - Russia",WORLDRUSMIR7,,0,0,1,0,4,3,7,0,0,,,0,group,1122574978899283,"Владимир Путин и Россия",,
,,2024-11-29T14:37:45-08:00,1027739775826767,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1027739775826767/,2024-11-29T21:09:55-08:00,,page,382071847991179,"Россия - Российская Федерация - Russia",WORLDRUSMIR7,,0,0,2,0,3,4,7,0,0,,,0,group,1152532879331456,РУСОФИЛЫ,,
,,2024-11-29T14:37:43-08:00,1242885443634780,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1242885443634780/,2024-12-01T09:00:45-08:00,,page,382071847991179,"Россия - Российская Федерация - Russia",WORLDRUSMIR7,,0,0,0,0,1,1,2,0,0,,,0,group,1935019896944242,"ПУТИН - ГЕРОЙ НАШЕГО ВРЕМЕНИ! СЛАВА БОГУ, НАМ ЕСТЬ КЕМ ГОРДИТЬСЯ!",,
,,2024-11-29T14:37:41-08:00,602616532263294,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/602616532263294/,2024-11-30T01:03:43-08:00,,page,382071847991179,"Россия - Российская Федерация - Russia",WORLDRUSMIR7,,0,0,4,0,13,5,18,0,2,112,2024-12-09,0,group,1222632132086168,"ПОДДЕРЖКА ПРЕЗИДЕНТА ВЛАДИМИРА ВЛАДИМИРОВИЧА ПУТИНА ИЗ  БОЛГАРИИ И МИРА",,
,,2024-11-29T14:37:37-08:00,952713196761173,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/952713196761173/,2024-11-29T14:39:29-08:00,,page,382071847991179,"Россия - Российская Федерация - Russia",WORLDRUSMIR7,,0,0,0,0,6,2,8,0,0,,,0,group,2221441851531946,"ЛУЧШИЙ ПРЕЗИДЕНТ ВЛАДИМИР ВЛАДИМИРОВИЧ ПУТИН",,
,,2024-11-29T14:37:33-08:00,1276700123539286,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1276700123539286/,2024-11-29T14:39:20-08:00,,page,382071847991179,"Россия - Российская Федерация - Russia",WORLDRUSMIR7,,0,0,0,0,12,0,12,0,0,,,0,group,811827834054098,"ЗА ВЛАДИМИРА ВЛАДИМИРОВИЧА ПУТИНА",,
,,2024-11-29T14:37:31-08:00,27879787221667822,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/27879787221667822/,2024-11-29T14:40:01-08:00,,page,382071847991179,"Россия - Российская Федерация - Russia",WORLDRUSMIR7,,1,0,0,0,4,2,7,0,1,,,0,group,398670159714484,"Владимир Путин - Мировой Лидер во всём Мире",,
,,2024-11-29T14:37:30-08:00,1262009675005826,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1262009675005826/,2024-11-29T14:39:13-08:00,,page,382071847991179,"Россия - Российская Федерация - Russia",WORLDRUSMIR7,,0,0,0,0,6,3,9,0,1,148,2024-12-09,0,group,833203895398307,"ВЕЛИКАЯ СТРАНА",,
,,2024-11-29T11:16:31-08:00,554243390923412,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/554243390923412/,2024-11-29T11:20:02-08:00,,page,435057482302789,WORLD,WORLDRUSMIR3,,0,0,0,0,1,1,2,0,0,,,0,group,1152532879331456,РУСОФИЛЫ,,
,,2024-11-29T11:16:29-08:00,1439108884143280,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1439108884143280/,2024-11-29T11:18:17-08:00,,page,435057482302789,WORLD,WORLDRUSMIR3,,0,0,0,0,1,0,1,0,1,,,0,group,368041282517772,"НАШ ПРЕЗИДЕНТ ПУТИН",,
,,2024-11-29T11:16:27-08:00,547407548172755,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/547407548172755/,2024-11-29T11:18:26-08:00,,page,435057482302789,WORLD,WORLDRUSMIR3,,0,0,0,0,3,0,3,0,0,,,0,group,2221441851531946,"ЛУЧШИЙ ПРЕЗИДЕНТ ВЛАДИМИР ВЛАДИМИРОВИЧ ПУТИН",,
,,2024-11-29T11:16:25-08:00,1097670838276962,false,,"This content isn't available at the moment","When this happens, it's usually because the owner only shared it with a small group of people, changed who can see it, or it's been deleted.",,"This content isn't available at the moment",,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1097670838276962/,2024-11-29T11:18:39-08:00,,page,435057482302789,WORLD,WORLDRUSMIR3,,0,0,0,0,4,1,5,0,0,,,0,group,1122574978899283,"Владимир Путин и Россия",,
